Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-220,90,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0
Jeremy Doku,11,be BEL,LW,22-275,89,37,37,0,0,0,0,3,0,0,0,0,0,32,0,1
Jack Grealish,10,eng ENG,LW,29-169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sávio,26,br BRA,RW,20-322,89,35,35,0,0,0,0,0,0,0,0,0,0,31,0,1
James Mcatee,87,eng ENG,RW,22-131,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Omar Marmoush,7,eg EGY,AM,26-019,73,21,17,4,1,0,0,4,0,2,0,2,0,13,0,0
Phil Foden,47,eng ENG,AM,24-274,17,8,6,2,1,0,0,2,0,1,0,1,0,5,0,0
Nicolás González,14,es ESP,DM,23-054,73,30,29,1,1,1,0,0,0,0,0,0,0,28,0,0
Bernardo Silva,20,pt POR,DM,30-200,17,8,6,2,2,0,0,0,0,0,0,0,0,8,0,0
Mateo Kovačić,8,hr CRO,DM,30-296,89,48,47,1,1,0,0,0,0,0,0,0,0,43,0,0
İlkay Gündoğan,19,de GER,DM,34-125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joško Gvardiol,24,hr CRO,LB,23-034,90,59,50,8,1,0,2,0,7,0,0,0,0,47,1,3
Rúben Dias,3,pt POR,CB,27-288,90,58,56,1,0,0,1,0,0,0,0,0,0,53,1,0
Abdukodir Khusanov,45,uz UZB,CB,20-363,90,48,48,0,0,0,1,0,0,0,0,0,0,40,0,0
Matheus Nunes,27,pt POR,RB,26-183,90,55,40,15,4,0,1,3,11,0,0,0,0,48,0,2
Ederson,31,br BRA,GK,31-193,90,37,34,3,0,0,1,0,0,0,0,0,0,33,0,0
