Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Phil Foden,47,eng ENG,FW,24-271,90,42,37,4,1,0,0,4,0,3,3,0,0,34,1,2
Jeremy Doku,11,be BEL,LM,22-272,90,45,44,1,0,1,0,5,1,0,0,0,0,33,0,2
Omar Marmoush,7,eg EGY,CM,26-016,76,34,25,9,1,0,0,6,1,4,3,0,0,27,0,1
İlkay Gündoğan,19,de GER,CM,34-122,14,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1
Kevin De Bruyne,17,be BEL,CM,33-240,65,32,30,2,1,0,0,2,1,0,0,0,0,25,0,0
James Mcatee,87,eng ENG,CM,22-128,25,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Sávio,26,br BRA,RM,20-319,90,49,47,2,0,0,0,4,2,0,0,0,0,38,0,3
Nicolás González,14,es ESP,DM,23-051,76,94,90,3,3,0,0,0,0,0,0,0,0,88,1,2
Mateo Kovačić,8,hr CRO,DM,30-293,14,26,25,1,1,1,0,0,0,0,0,0,0,23,0,0
Joško Gvardiol,24,hr CRO,LB,23-031,90,62,54,8,0,1,0,0,8,0,0,0,0,56,0,0
Nathan Aké,6,nl NED,CB,30-005,76,73,72,1,1,0,0,0,0,0,0,0,0,70,0,0
Rúben Dias,3,pt POR,CB,27-285,14,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0
Abdukodir Khusanov,45,uz UZB,CB,20-360,90,93,87,6,4,0,0,0,2,0,0,0,0,91,0,0
Rico Lewis,82,eng ENG,RB,20-094,90,87,82,5,0,0,0,1,5,0,0,0,0,83,0,1
Ederson,31,br BRA,GK,31-190,90,29,27,2,1,0,0,0,0,0,0,0,0,27,0,0
