Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-147,90,12,11,1,0,0,0,0,0,0,0,0,0,6,0,0
Jeremy Doku,11,be BEL,LM,22-202,76,33,33,0,0,3,0,5,0,0,0,0,0,23,0,2
Jack Grealish,10,eng ENG,LM,29-096,14,10,7,3,0,0,0,3,1,2,2,0,0,6,0,1
Phil Foden,47,eng ENG,CM,24-201,90,55,52,3,0,0,0,3,0,2,1,0,0,49,0,1
Kevin De Bruyne,17,be BEL,CM,33-170,67,36,30,6,3,0,0,6,0,3,0,0,0,25,0,3
Mateo Kovačić,8,hr CRO,DM,30-223,23,27,26,1,0,0,0,0,0,0,0,0,0,25,0,1
Bernardo Silva,20,pt POR,"RM,CM",30-127,90,16,13,3,2,0,1,1,1,0,0,0,0,13,0,0
İlkay Gündoğan,19,de GER,"DM,CM",34-052,88,63,61,2,1,0,0,1,0,1,1,0,0,60,0,0
Sávio,26,br BRA,RM,20-249,2,5,4,1,0,0,0,0,1,0,0,0,0,5,0,0
Matheus Nunes,27,pt POR,LB,26-110,90,67,57,10,1,1,0,0,9,0,0,0,0,59,0,2
Joško Gvardiol,24,hr CRO,CB,22-327,90,48,44,4,3,0,0,0,1,0,0,0,0,43,0,0
Rúben Dias,3,pt POR,CB,27-215,90,51,45,6,5,0,1,0,0,0,0,0,0,50,0,0
Kyle Walker,2,eng ENG,RB,34-201,90,78,67,11,5,0,1,0,6,0,0,0,0,59,0,2
Ederson,31,br BRA,GK,31-120,90,37,29,8,1,0,0,0,0,0,0,0,0,30,0,0
