Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Luis Díaz,7,co COL,FW,28-030,87,23,23,0,0,0,0,2,0,0,0,0,0,18,0,0
Diogo Jota,20,pt POR,LW,28-070,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Cody Gakpo,18,nl NED,LW,25-281,68,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
Darwin Núñez,9,uy URU,"LW,FW",25-233,22,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Mohamed Salah,11,eg EGY,RW,32-242,90,36,36,0,0,0,0,1,0,0,0,0,0,26,0,2
Dominik Szoboszlai,8,hu HUN,"AM,DM",24-110,90,42,39,3,0,1,1,1,0,0,0,0,0,30,0,0
Alexis Mac Allister,10,ar ARG,DM,26-050,90,45,40,5,2,0,0,4,0,3,1,2,0,29,0,3
Ryan Gravenberch,38,nl NED,DM,22-272,60,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0
Trent Alexander-Arnold,66,eng ENG,"DM,RB",26-128,30,37,28,9,2,0,0,1,7,0,0,0,0,21,0,0
Andrew Robertson,26,sct SCO,LB,30-338,68,61,56,4,1,0,0,1,3,0,0,0,0,51,1,0
Kostas Tsimikas,21,gr GRE,LB,28-276,22,11,8,3,0,0,0,0,3,0,0,0,0,9,0,0
Virgil van Dijk,4,nl NED,CB,33-219,90,115,106,9,2,0,1,0,0,0,0,0,0,105,0,0
Ibrahima Konaté,5,fr FRA,CB,25-263,90,79,77,2,2,0,0,0,0,0,0,0,0,71,0,0
Conor Bradley,84,nir NIR,RB,21-218,60,50,42,7,1,0,0,0,6,0,0,0,0,40,1,0
Curtis Jones,17,eng ENG,"RB,AM",24-013,29,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0
Alisson,1,br BRA,GK,32-133,90,30,25,5,2,0,0,0,0,0,0,0,0,24,0,0
