Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dejan Kulusevski,21,se SWE,"RM,FW",24-129,90,41,32,9,0,1,0,6,0,8,2,0,0,31,0,2
Son Heung-min,7,kr KOR,"FW,LW",32-055,90,39,36,3,0,0,0,2,1,0,0,0,0,36,0,1
Wilson Odobert,28,fr FRA,"RW,LW",19-278,73,28,26,0,0,0,0,2,0,0,0,0,0,20,2,1
Timo Werner,16,de GER,LW,28-179,17,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
James Maddison,10,eng ENG,"AM,LM",27-283,81,57,50,7,3,0,0,6,1,3,1,1,0,41,0,2
Lucas Bergvall,15,se SWE,LM,18-212,9,11,9,2,0,0,0,1,1,1,0,1,0,9,0,0
Yves Bissouma,8,ml MLI,"DM,CM",28-002,81,61,61,0,0,0,0,0,0,0,0,0,0,56,0,1
Rodrigo Bentancur,30,uy URU,CM,27-068,9,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
Pape Matar Sarr,29,sn SEN,DM,21-353,45,35,34,1,1,0,0,1,0,0,0,0,0,32,0,1
Brennan Johnson,22,wls WAL,RW,23-101,45,23,23,0,0,0,0,3,0,0,0,0,0,15,0,1
Destiny Udogie,13,it ITA,LB,21-278,90,49,42,7,0,0,0,2,7,0,0,0,0,43,0,1
Cristian Romero,17,ar ARG,CB,26-127,90,54,47,7,5,1,0,0,0,0,0,0,0,47,0,1
Radu Drăgușin,6,ro ROU,CB,22-211,90,48,43,5,4,0,0,0,1,0,0,0,0,41,0,1
Pedro Porro,23,es ESP,RB,24-354,90,63,48,13,4,0,0,4,9,0,0,0,0,43,2,4
Guglielmo Vicario,1,it ITA,GK,27-330,90,23,22,1,0,0,0,0,0,0,0,0,0,14,0,0
