Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-007,87,20,18,2,0,0,0,1,0,0,0,0,0,11,0,2
Mikey Moore,47,eng ENG,"LW,FW",17-041,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Son Heung-min,7,kr KOR,"LW,FW",32-075,90,42,40,2,1,0,0,2,1,0,0,0,0,34,0,2
Brennan Johnson,22,wls WAL,RW,23-121,69,21,21,0,0,0,0,1,0,0,0,0,0,15,0,2
Pape Matar Sarr,29,sn SEN,RM,22-007,21,15,15,0,0,0,0,0,0,0,0,0,0,11,0,1
James Maddison,10,eng ENG,LM,27-303,87,57,53,4,2,3,0,6,0,2,2,0,0,45,0,0
Lucas Bergvall,15,se SWE,LM,18-232,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Rodrigo Bentancur,30,uy URU,CM,27-088,62,31,31,0,0,0,0,0,0,0,0,0,0,25,0,2
Yves Bissouma,8,ml MLI,CM,28-022,28,13,12,1,1,0,0,0,0,0,0,0,0,13,0,0
Dejan Kulusevski,21,se SWE,"RM,RW",24-149,90,33,26,7,0,0,0,7,0,7,5,0,0,22,0,1
Destiny Udogie,13,it ITA,LB,21-298,90,63,52,11,1,0,0,2,10,0,0,0,0,49,0,2
Micky van de Ven,37,nl NED,CB,23-155,90,42,39,3,2,0,0,0,0,0,0,0,0,38,0,0
Cristian Romero,17,ar ARG,CB,26-147,90,55,50,4,3,0,0,0,0,0,0,0,0,47,1,2
Pedro Porro,23,es ESP,RB,25-008,87,51,46,5,0,0,0,4,5,0,0,0,0,36,0,3
Archie Gray,14,eng ENG,RB,18-193,3,4,2,2,0,0,0,0,2,0,0,0,0,3,0,0
Guglielmo Vicario,1,it ITA,GK,27-350,90,35,33,2,1,0,0,0,0,0,0,0,0,30,0,1
