Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-158,90,13,12,1,0,0,0,0,0,0,0,0,0,10,0,0
Jeremy Doku,11,be BEL,LM,22-213,74,23,23,0,0,0,0,1,0,0,0,0,0,19,0,0
Kevin De Bruyne,17,be BEL,CM,33-181,16,16,15,1,0,0,0,2,0,1,1,0,0,12,0,0
Bernardo Silva,20,pt POR,CM,30-138,90,77,71,6,0,0,0,5,4,1,0,0,0,67,0,2
Phil Foden,47,eng ENG,"CM,LM",24-212,90,59,50,9,2,3,0,8,1,6,2,3,0,51,0,0
Sávio,26,br BRA,RM,20-260,90,41,41,0,0,1,0,5,0,0,0,0,0,34,0,2
Mateo Kovačić,8,hr CRO,DM,30-234,84,117,113,4,4,1,0,0,0,0,0,0,0,107,0,0
İlkay Gündoğan,19,de GER,DM,34-063,6,13,13,0,0,0,1,0,0,0,0,0,0,11,0,0
Joško Gvardiol,24,hr CRO,LB,22-338,90,78,72,5,0,0,0,1,5,0,0,0,0,71,1,0
Nathan Aké,6,nl NED,CB,29-312,84,68,66,1,1,0,0,0,0,0,0,0,0,61,1,1
Jahmai Simpson-Pusey,66,eng ENG,CB,19-052,6,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Manuel Akanji,25,ch SUI,CB,29-160,90,70,69,1,1,0,0,1,0,0,0,0,0,64,0,0
Rico Lewis,82,eng ENG,RB,20-035,90,82,76,6,1,1,0,0,5,0,0,0,0,77,0,0
Stefan Ortega,18,de GER,GK,32-050,90,24,18,6,1,0,0,0,0,0,0,0,0,23,0,0
