Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-133,90,7,7,0,0,0,0,0,0,0,0,0,0,6,0,1
Matheus Nunes,27,pt POR,LW,26-096,56,22,22,0,0,0,0,1,0,0,0,0,0,18,0,1
Jeremy Doku,11,be BEL,"LW,LM",22-188,34,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
Rico Lewis,82,eng ENG,"RW,DM",20-010,78,22,21,1,1,1,0,0,0,0,0,0,0,19,0,2
Jack Grealish,10,eng ENG,"CM,DM",29-082,12,12,11,1,0,0,0,0,1,0,0,0,0,10,0,0
Phil Foden,47,eng ENG,AM,24-187,78,35,34,1,0,0,0,0,0,0,0,0,0,31,0,2
Kevin De Bruyne,17,be BEL,"CM,AM",33-156,12,9,4,4,1,0,0,1,0,2,0,0,0,7,1,0
İlkay Gündoğan,19,de GER,DM,34-038,57,41,39,2,0,0,1,2,0,2,2,0,0,34,0,1
Sávio,26,br BRA,"RW,RM",20-235,33,12,12,0,0,0,0,2,0,0,0,0,0,8,0,0
Bernardo Silva,20,pt POR,DM,30-113,90,80,76,4,2,0,0,0,1,0,0,0,0,71,0,0
Nathan Aké,6,nl NED,LB,29-287,90,66,57,9,4,0,0,1,5,0,0,0,0,57,0,0
Manuel Akanji,25,ch SUI,CB,29-135,90,69,65,4,2,1,0,1,0,0,0,0,0,63,0,0
Rúben Dias,3,pt POR,CB,27-201,90,78,75,1,0,0,0,0,0,0,0,0,0,72,2,0
Kyle Walker,2,eng ENG,RB,34-187,90,59,52,7,1,0,1,1,6,0,0,0,0,50,0,0
Stefan Ortega,18,de GER,GK,32-025,90,43,33,10,2,0,0,0,0,0,0,0,0,37,0,0
