Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-139,90,13,13,0,0,0,0,0,0,0,0,0,0,8,0,0
Matheus Nunes,27,pt POR,"LW,RB",26-102,90,69,66,3,0,0,0,5,1,2,1,0,0,62,0,1
Sávio,26,br BRA,RW,20-241,78,25,25,0,0,0,0,0,0,0,0,0,0,23,0,1
Jeremy Doku,11,be BEL,RW,22-194,12,9,9,0,0,0,0,1,0,0,0,0,0,6,0,1
Kevin De Bruyne,17,be BEL,AM,33-162,85,56,47,8,0,1,0,8,1,6,3,1,1,40,1,2
Jack Grealish,10,eng ENG,LW,29-088,5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
İlkay Gündoğan,19,de GER,DM,34-044,90,114,111,3,3,0,0,0,0,0,0,0,0,105,0,1
Bernardo Silva,20,pt POR,DM,30-119,90,66,63,3,0,1,0,0,1,0,0,0,0,50,0,4
Rico Lewis,82,eng ENG,LB,20-016,83,56,48,8,0,0,0,0,8,0,0,0,0,51,0,0
Joško Gvardiol,24,hr CRO,"CB,LB",22-319,90,112,109,3,1,0,0,0,2,0,0,0,0,100,0,0
Rúben Dias,3,pt POR,CB,27-207,90,116,115,1,1,0,1,0,0,0,0,0,0,110,0,0
Kyle Walker,2,eng ENG,"RB,CB",34-193,90,82,78,4,0,0,1,2,4,0,0,0,0,72,0,2
Stefan Ortega,18,de GER,GK,32-031,90,41,35,5,2,0,0,0,0,0,0,0,0,35,1,0
